area_nombre,tema_nombre,pregunta,sustento
Razonamiento Lógico,Razonamiento Lógico Matemático,En la resolución de un problema se indica que la suma de dos números es 48 y que el mayor es el doble del menor. Un estudiante obtuvo la solución siguiendo estos pasos: Sea x el menor número. Entonces el mayor es 2x. Plantea la ecuación x + 2x = 48. Resuelve: 3x = 48 x = 16. Concluye que los números son 16 y 32. ¿Cuál de las siguientes afirmaciones acerca del procedimiento y la solución del estudiante es correcta?,"El estudiante definió correctamente la variable x como el menor número y, según el enunciado, el mayor es el doble de ese menor, representado por 2x. Al sumar ambos valores, obtuvo la ecuación x + 2x = 48, que simplifica a 3x = 48. Resolverla da x = 16, y el mayor número es 2·16 = 32. Sustituyendo, 16 + 32 = 48, cumpliendo ambas condiciones del problema. Por lo tanto, el procedimiento es lógico, las operaciones son correctas y la solución encontrada es consistente con el enunciado."
Razonamiento Lógico,Razonamiento Lógico Matemático,Un estudiante resuelve la ecuación 3x − 7 = 2x + 5 de la siguiente manera: primero resta 2x de ambos lados y obtiene x − 7 = 5; luego suma 7 a ambos lados y concluye que x = 12. ¿Cuál de las siguientes afirmaciones es correcta respecto al procedimiento que siguió?,"Para resolver 3x − 7 = 2x + 5, primero se resta 2x de ambos lados: 3x − 2x − 7 = 5, lo que simplifica a x − 7 = 5. Ese paso es algebraicamente válido. Después, se suma 7 a ambos lados: x − 7 + 7 = 5 + 7, obteniendo x = 12, que satisface la ecuación original (3·12 − 7 = 36 − 7 = 29 y 2·12 + 5 = 24 + 5 = 29). Por lo tanto, ambos pasos son consistentes y la solución final es correcta."
Razonamiento Lógico,Razonamiento Lógico Matemático,"María resuelve la ecuación 3x + 5 = 20 siguiendo estos pasos: primero resta 5 a ambos lados y, con el resultado, divide entre 3. ¿Cuál de las siguientes afirmaciones sobre su procedimiento es verdadera?","El procedimiento de María es consistente. Al restar 5 a ambos lados de 3x + 5 = 20 se obtiene 3x = 15; al dividir ambos lados entre 3 se llega a x = 5. Este valor satisface la ecuación original (3·5 + 5 = 20). Por lo tanto, la afirmación que indica que el método conduce al valor correcto x = 5 es la verdadera. Las otras alternativas describen errores que no se presentan en el proceso realizado."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela, cada clase tiene 24 estudiantes. Si la escuela tiene 5 clases y a cada estudiante se le entregan 2 cuadernos, ¿cuántos cuadernos en total se necesitan?","Para determinar la cantidad total de cuadernos se debe aplicar una operación consistente con el enunciado: primero se calcula cuántos estudiantes hay en total (24 estudiantes × 5 clases = 120 estudiantes) y luego se multiplica por la cantidad de cuadernos que recibe cada estudiante (120 × 2 = 240 cuadernos). La alternativa que muestra 240 es la única que sigue el procedimiento lógico y coherente con los datos proporcionados. Las otras opciones provienen de operaciones incorrectas, como sumar los números del enunciado (24 + 5 + 2 = 31) o aplicar una multiplicación parcial que no considera todos los factores."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una escuela se establecen las siguientes reglas: 1) Todas las clases de matemática son obligatorias para aprobar el año; 2) Sólo los estudiantes que aprueban la clase de matemática pueden inscribirse a la materia de Física; 3) Carolina está inscrita en la clase de Física. Según estas premisas, ¿cuál de las siguientes afirmaciones es necesariamente verdadera?","De la regla 2 se deduce que para inscribirse en Física es indispensable haber aprobado la clase de matemática. La regla 1 indica que la clase de matemática es obligatoria, pero no afecta directamente a la conclusión requerida. Dado que Carolina está inscrita en Física (premisa 3), necesariamente debe haber cumplido con la condición previa establecida en la regla 2, es decir, haber aprobado matemática. Las demás opciones añaden información no contenida en las premisas (una calificación específica, el nivel de año o la aprobación de Física) y, por lo tanto, no pueden afirmarse con certeza. Así, la única afirmación necesariamente verdadera es que “Carolina aprobó la clase de matemática”."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Se propone la siguiente secuencia para resolver el problema: “Un número se incrementa en 8 y el resultado se divide por 4, obteniéndose 5.” I. Plantear la ecuación: (x + 8) / 4 = 5 II. Multiplicar ambos lados por 4: x + 8 = 5 III. Restar 8 a ambos lados: x = -3 IV. Verificar sustituyendo x = -3: (-3 + 8) / 4 = 5/4 ≠ 5 ¿Cuál de los pasos, de acuerdo con la lógica matemática, produce una inconsistencia en el procedimiento?","El enunciado indica que, después de incrementar el número desconocido en 8, se divide la suma entre 4 y el cociente debe ser 5. La ecuación que representa fielmente esa información es (x + 8)/4 = 5. Al pasar del paso I al paso II se debe aplicar la operación inversa de la división, es decir, multiplicar ambos lados de la ecuación por 4. El resultado correcto es x + 8 = 20, no x + 8 = 5. Por lo tanto, el paso II contiene un error aritmético que rompe la consistencia del procedimiento. Los demás pasos siguen lógicamente la igualdad obtenida en el paso II (aunque esa igualdad sea incorrecta), pero el origen de la inconsistencia está en el paso II."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Al resolver la expresión 3 × (4 + 2) – 5, un estudiante escribe los siguientes pasos. ¿Cuál de los enunciados muestra el procedimiento correcto y el resultado final?","Según la regla de prioridad de operaciones, primero se resuelve lo que está entre paréntesis: 4 + 2 = 6. Luego se realiza la multiplicación: 3 × 6 = 18. Finalmente se ejecuta la resta: 18 – 5 = 13. Por lo tanto, el procedimiento correcto es sumar los números dentro del paréntesis, multiplicar el resultado por 3 y restar 5, lo que da como respuesta final 13. Las demás opciones aplican incorrectamente el orden de operaciones o cambian los operandos, generando respuestas erróneas."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Para resolver la ecuación 3x − 7 = 2, se aplicó una serie de operaciones a ambos lados de la igualdad. ¿Cuál de las siguientes afirmaciones describe correctamente el procedimiento que preserva la solución de la ecuación?","Para mantener la igualdad, cualquier operación que se realice debe aplicarse simultáneamente a ambos miembros de la ecuación. La forma correcta es primero eliminar el término constante que está restado a la variable: se suma 7 a ambos lados (3x − 7 + 7 = 2 + 7) obteniendo 3x = 9. Luego, se despeja la variable dividiendo por el coeficiente 3 (3x ÷ 3 = 9 ÷ 3), resultando x = 3. Las demás alternativas alteran el orden o la naturaleza de las operaciones y, por lo tanto, no conservan la solución original."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Durante la resolución de la ecuación 3x − 7 = 2(x + 4), Carolina escribe los siguientes pasos: 3x − 7 = 2x + 8 3x − 2x = 8 − 7 x = 1 Verifica sustituyendo x = 1 y obtiene 2 = 38. ¿Cuál de los pasos contiene la inconsistencia en el procedimiento?","El error se encuentra en el paso 2. Al pasar de la igualdad 3x − 7 = 2x + 8 a una forma donde se agrupan los términos con x a la izquierda y los constantes a la derecha, se debe sumar 7 a ambos lados, no restarlo. La operación correcta es 3x − 2x = 8 + 7, lo que da x = 15. En el paso 2 se escribió 8 − 7, lo que produce x = 1 y genera la contradicción mostrada en el paso 4. Por lo tanto, el paso inconsistente es el paso 2."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En una fila de cinco cajones numerados del 1 al 5 se colocan bolas rojas (R) y azules (A) bajo las siguientes condiciones: El cajón 1 contiene una bola roja. El número de bolas rojas es mayor que el número de bolas azules. Si el cajón 3 contiene una bola azul, entonces el cajón 5 contiene una bola roja. El cajón 4 contiene una bola del mismo color que el cajón 1. ¿Cuál de las siguientes afirmaciones es necesariamente verdadera?","Analicemos cada condición: - La condición 1 fija que el cajón 1 es rojo (R). - La condición 4 dice que el cajón 4 tiene el mismo color que el cajón 1. Como el cajón 1 es rojo, el cajón 4 también debe ser rojo. Esta conclusión no depende de ninguna otra información; es una consecuencia directa y obligatoria de las premisas. - Las condiciones 2 y 3 imponen restricciones sobre la cantidad total de rojas y el caso particular de los cajones 3 y 5, pero no alteran lo que ya se ha deducido acerca del cajón 4. Por ejemplo, se puede construir una distribución válida que cumpla todas las condiciones: 1 R, 2 A, 3 R, 4 R, 5 A. En este caso el número de rojas (3) supera al de azules (2) y la condición 3 no se activa porque el cajón 3 no es azul. Asimismo, se puede elegir 5 R sin que sea obligatorio. - De manera similar, el color del cajón 3 y del cajón 2 pueden variar libremente siempre que la condición 2 (mayoría de rojas) se respete. Por lo tanto, las afirmaciones sobre los cajones 5, 3 y 2 no son forzadas. En conclusión, la única afirmación que se deduce ineludiblemente de todas las condiciones dadas es que el cajón 4 contiene una bola roja. Por eso la opción correcta es la segunda."
Razonamiento Lógico,Razonamiento Lógico Matemático,"En la escuela Secundaria Valle Verde se cumple lo siguiente: • Cada estudiante que pertenece al club de robótica estudia la materia de Ciencias. • Todo estudiante que estudia Ciencias obtiene la calificación aprobatoria en el examen final de la asignatura. • María es miembro del club de robótica. Según estas premisas, ¿qué afirmación es necesariamente verdadera?","El razonamiento se basa en la lógica deductiva del tipo “modus ponens”. La primera premisa establece que si un estudiante es miembro del club de robótica, entonces estudia Ciencias. Como María es miembro del club, se concluye que ella estudia la materia de Ciencias. La segunda premisa indica que todo estudiante que estudia Ciencias obtiene una calificación aprobatoria en el examen final. Aplicando nuevamente el modus ponens, como María estudia Ciencias, necesariamente aprueba el examen final. Por lo tanto, la única afirmación que debe ser verdadera es: “María aprueba el examen final de la asignatura”."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Para resolver la ecuación 3x − 7 = 2x + 5, se proponen los siguientes procedimientos. ¿Cuál de ellos es consistente con la forma correcta de obtener la solución?","Para resolver 3x − 7 = 2x + 5, el paso inicial correcto es eliminar el término con x del lado derecho. Restando 2x a ambos lados se obtiene x − 7 = 5. Luego, para despejar x, se suma 7 a ambos lados, lo que da x = 12. Este procedimiento mantiene la igualdad en cada transformación y lleva al valor correcto de x. La opción B resta 2x correctamente, pero después resta 7 en lugar de sumarlo, cambiando el sentido de la operación y produciendo x = 2, que no verifica la ecuación original. La opción D multiplica por 2 y sigue pasos válidos hasta 2x = 24, pero al dividir por 3 (en lugar de por 2) se altera el valor de x, obteniendo 8, que tampoco satisface la ecuación. La opción C suma 7 correctamente pero luego resta 12 sin justificación, lo que anula la solución obtenida y conduce a x = 0, también incorrecta. Solo la opción que suma 7 después de obtener x − 7 = 5 conserva la consistencia lógica y produce la solución correcta x = 12."
Razonamiento Lógico,Razonamiento Lógico Matemático,"Al resolver la ecuación 4x – 5 = 3x + 7, el docente propone el siguiente procedimiento paso a paso. ¿Cuál de los enunciados corresponde a un paso que no mantiene la consistencia del procedimiento?","Para resolver 4x – 5 = 3x + 7 se deben aplicar operaciones que mantengan la igualdad. El primer paso correcto es restar 3x a ambos lados, obteniendo x – 5 = 7. El segundo paso correcto es sumar 5 a ambos lados, quedando x = 12. Dividir por 1 no altera la igualdad y, aunque innecesario, no rompe la consistencia. En cambio, multiplicar ambos lados por 2 cambia el valor de la ecuación (pasaría de x = 12 a 2x = 24) sin haber justificado dicha acción, por lo que el paso “Multiplicar ambos lados por 2” es inconsistente con el procedimiento necesario para mantener la igualdad."
